#	Name	Team	BB% BB% - Walk Percentage (BB/PA)	AVG AVG - Batting Average (H/AB)	OBP OBP - On Base Percentage	wRC+ wRC+ - Runs per PA scaled where 100 is average; both league and park adjusted; based on wOBA	PA PA - Plate Appearances	K% K% - Strikeout Percentage (SO/PA)	SLG SLG - Slugging Percentage	wOBA wOBA - Weighted On Base Average (Linear Weights)	OPS OPS - On Base + Slugging Percentage
394	Zack Short	2 Tms	15.8%	.179	.324	67	38	26.3%	.250	.274	.574
395	Jeremiah Jackson	BAL	3.2%	.233	.263	57	95	16.8%	.311	.255	.574
396	Keibert Ruiz	WSN	2.4%	.203	.220	52	82	13.4%	.354	.247	.574
397	Matt Vierling	DET	7.3%	.210	.264	57	110	15.5%	.310	.255	.574
398	Sung-Mun Song	SDP	6.9%	.222	.276	60	29	13.8%	.296	.259	.572
399	Jose Altuve	HOU	7.1%	.204	.268	56	113	17.7%	.301	.253	.569
400	Steven Kwan	CLE	9.9%	.226	.311	65	152	9.9%	.256	.266	.567
401	Spencer Jones	NYY	13.2%	.182	.289	63	38	42.1%	.273	.264	.562
402	Nolan Gorman	STL	13.7%	.192	.299	61	117	31.6%	.263	.260	.562
403	Nick Madrigal	LAA	14.8%	.182	.333	72	27	11.1%	.227	.277	.561
404	Hunter Feduccia	TBR	8.5%	.231	.310	64	59	32.2%	.250	.264	.560
405	Luis Robert Jr.	NYM	10.6%	.214	.298	62	47	12.8%	.262	.261	.560
406	Alec Bohm	PHI	4.9%	.224	.261	54	142	14.1%	.299	.250	.559
407	Graham Pauley	MIA	7.0%	.175	.233	52	43	18.6%	.325	.247	.558
408	Victor Caratini	MIN	11.2%	.202	.299	61	107	22.4%	.258	.260	.557
409	Tristan Gray	MIN	2.8%	.194	.229	51	71	35.2%	.328	.245	.557
410	Luisangel Acuña	CHW	3.9%	.225	.260	52	77	19.5%	.296	.247	.556
411	Travis d'Arnaud	LAA	13.0%	.200	.304	63	23	13.0%	.250	.263	.554
412	Jimmy Crooks	STL	4.8%	.158	.238	55	21	28.6%	.316	.251	.554
413	Esmerlyn Valdez	PIT	5.9%	.125	.176	45	17	47.1%	.375	.236	.551
414	Jordan Beck	COL	8.5%	.185	.254	53	59	25.4%	.296	.249	.551
415	Leo Jiménez	MIA	4.9%	.231	.268	53	41	34.1%	.282	.248	.550
416	J.T. Realmuto	PHI	5.2%	.188	.260	54	77	22.1%	.290	.250	.550
417	Trea Turner	PHI	7.3%	.187	.247	52	150	24.0%	.302	.247	.549
418	Jacob Gonzalez	CHW	9.1%	.172	.273	58	33	27.3%	.276	.256	.549
419	Nicky Lopez	2 Tms	3.0%	.233	.281	58	33	21.2%	.267	.252	.548
420	Salvador Perez	KCR	2.8%	.188	.224	47	143	17.5%	.323	.239	.547
421	Davis Schneider	TOR	9.1%	.163	.241	51	55	30.9%	.306	.246	.547
422	Carlos Narváez	BOS	8.2%	.203	.278	55	73	34.2%	.266	.251	.543
423	Austin Wells	NYY	7.9%	.183	.247	47	89	29.2%	.293	.239	.540
424	Tanner Murray	CHW	0.0%	.154	.154	38	13	30.8%	.385	.226	.538
425	José Tena	WSN	8.2%	.182	.262	52	61	34.4%	.273	.247	.535
426	Vidal Bruján	NYM	16.7%	.200	.333	64	6	16.7%	.200	.265	.533
427	LuJames Groover	ARI	11.1%	.200	.333	66	18	33.3%	.200	.267	.533
428	Marcell Ozuna	PIT	11.4%	.172	.281	53	114	26.3%	.253	.249	.533
429	Wenceel Pérez	DET	6.7%	.167	.222	45	90	18.9%	.310	.237	.532
430	Jesús Sánchez	TOR	3.9%	.237	.262	42	103	17.5%	.268	.233	.530
431	Ryan McMahon	NYY	4.8%	.184	.223	44	104	33.7%	.306	.235	.529
432	Miguel Rojas	LAD	7.8%	.189	.258	45	64	9.4%	.264	.237	.522
433	Austin Hays	CHW	0.0%	.174	.174	35	23	39.1%	.348	.222	.522
434	TJ Friedl	CIN	5.9%	.208	.262	46	85	18.8%	.260	.238	.522
435	Tommy Troy	ARI	13.5%	.156	.270	52	37	27.0%	.250	.247	.520
436	Brett Baty	NYM	8.7%	.179	.270	50	127	29.1%	.250	.244	.520
437	James McCann	ARI	0.0%	.222	.222	38	28	39.3%	.296	.226	.519
438	Jorge Polanco	NYM	0.0%	.207	.207	36	29	17.2%	.310	.223	.517
439	Bo Naylor	CLE	3.7%	.192	.222	38	54	24.1%	.288	.226	.511
440	Will Wagner	SDP	16.0%	.190	.320	45	25	24.0%	.190	.236	.510
441	Justin Crawford	PHI	6.9%	.189	.245	41	102	20.6%	.263	.231	.508
442	Henry Davis	PIT	10.1%	.121	.246	46	69	24.6%	.259	.238	.505
443	Cedric Mullins	TBR	4.9%	.181	.250	42	143	19.6%	.252	.232	.502
444	Yohel Pozo	STL	0.0%	.250	.250	36	24	12.5%	.250	.223	.500
445	Steward Berroa	PHI	0.0%	.250	.250	36	4	25.0%	.250	.223	.500
446	Jace Jung	DET	50.0%	.000	.500	122	2	0.0%	.000	.350	.500
447	Rikuu Nishida	CHW	0.0%	.250	.250	36	12	16.7%	.250	.223	.500
448	Luis Rengifo	MIL	6.7%	.181	.243	38	104	14.4%	.255	.227	.498
449	Cal Raleigh	SEA	9.6%	.143	.223	38	94	29.8%	.274	.226	.497
450	Blake Perkins	MIL	9.6%	.178	.275	46	52	26.9%	.222	.238	.497
451	Isaac Collins	KCR	12.7%	.167	.287	48	118	25.4%	.208	.241	.495
452	Zach Cole	HOU	5.3%	.111	.158	28	19	36.8%	.333	.211	.491
453	Patrick Bailey	2 Tms	6.3%	.187	.238	36	80	31.3%	.253	.223	.491
454	Braden Montgomery	CHW	4.8%	.200	.238	34	21	23.8%	.250	.221	.488
455	Mickey Gasper	BOS	3.5%	.222	.246	33	57	19.3%	.241	.219	.486
456	Adolis García	PHI	5.2%	.159	.224	35	116	37.9%	.262	.222	.486
457	Jonathan India	KCR	12.9%	.111	.226	38	31	35.5%	.259	.226	.485
458	Andrés Chaparro	WSN	16.1%	.154	.290	47	31	25.8%	.192	.240	.483
459	Ramón Laureano	SDP	10.0%	.159	.240	34	100	32.0%	.239	.221	.479
460	Tyler O'Neill	BAL	9.1%	.169	.258	39	66	19.7%	.220	.228	.478
461	Joey Ortiz	MIL	13.1%	.169	.277	41	84	15.5%	.197	.231	.474
462	Jesus Rodriguez	SFG	12.5%	.071	.188	31	16	12.5%	.286	.216	.473
463	Braden Shewmake	HOU	2.9%	.161	.182	22	35	17.1%	.290	.203	.472
464	Jhonny Pereda	SEA	5.7%	.212	.257	33	35	11.4%	.212	.218	.469
465	Tyrone Taylor	NYM	3.2%	.169	.197	24	63	17.5%	.271	.207	.468
466	Gabriel Arias	CLE	2.7%	.167	.189	23	37	45.9%	.278	.205	.467
467	Javier Sanoja	MIA	5.0%	.171	.213	25	80	11.3%	.250	.208	.463
468	Nick Yorke	PIT	12.5%	.152	.275	38	40	20.0%	.182	.227	.457
469	Parker Meadows	DET	3.7%	.192	.222	23	27	29.6%	.231	.205	.453
470	Ryan Waldschmidt	ARI	7.7%	.153	.231	28	65	29.2%	.220	.212	.451
471	Victor Scott II	STL	8.8%	.134	.227	29	80	30.0%	.224	.213	.451
472	Alika Williams	ATH	6.3%	.200	.250	28	16	31.3%	.200	.211	.450
473	Drew Romo	CHW	14.9%	.105	.239	32	47	21.3%	.211	.217	.450
474	Taylor Walls	TBR	12.1%	.157	.268	34	99	31.3%	.181	.221	.449
475	Nick Solak	SDP	10.0%	.143	.300	42	10	0.0%	.143	.232	.443
476	Tyler Callihan	PIT	7.7%	.167	.231	24	26	26.9%	.208	.205	.439
477	Jake Rogers	DET	4.1%	.136	.188	17	49	34.7%	.250	.196	.438
478	Tyler Heineman	2 Tms	2.1%	.167	.222	20	48	16.7%	.214	.203	.437
479	J.C. Escarra	NYY	4.3%	.178	.213	18	47	19.1%	.222	.198	.435
480	Juan Brito	CLE	10.3%	.154	.241	26	29	27.6%	.192	.208	.434
481	Ke'Bryan Hayes	CIN	6.3%	.136	.190	16	63	19.0%	.237	.195	.428
482	Chadwick Tromp	ATL	0.0%	.188	.176	6	18	27.8%	.250	.179	.426
483	Drew Millas	WSN	7.4%	.167	.242	23	68	23.5%	.183	.205	.426
484	Carlos Santana	ARI	10.0%	.111	.200	18	10	30.0%	.222	.196	.422
485	Michael Helman	TEX	5.6%	.133	.222	20	18	22.2%	.200	.199	.422
486	Freddy Fermin	SDP	10.3%	.136	.235	23	68	27.9%	.186	.204	.422
487	Ryan Bliss	SEA	12.5%	.167	.250	19	8	12.5%	.167	.199	.417
488	Lawrence Butler	ATH	11.3%	.151	.247	22	97	26.8%	.163	.203	.410
489	Miles Mastrobuoni	SEA	5.6%	.188	.222	12	18	33.3%	.188	.188	.410
490	Thomas Saggese	STL	7.0%	.150	.209	14	43	32.6%	.200	.191	.409
491	Daniel Johnson	HOU	15.4%	.100	.308	42	13	15.4%	.100	.233	.408
492	Josh Rojas	KCR	0.0%	.200	.200	5	5	0.0%	.200	.178	.400
493	Luken Baker	ARI	0.0%	.200	.200	5	5	60.0%	.200	.178	.400
494	Deyvison De Los Santos	MIA	0.0%	.200	.200	5	5	60.0%	.200	.178	.400
495	Brett Harris	ATH	20.0%	.000	.400	79	5	20.0%	.000	.286	.400
496	Jim Jarvis	ATL	0.0%	.200	.200	5	5	40.0%	.200	.178	.400
497	Darell Hernaiz	ATH	10.5%	.143	.250	20	57	24.6%	.143	.200	.393
498	Leo Rivas	SEA	12.5%	.125	.263	24	40	27.5%	.125	.205	.388
499	James Outman	2 Tms	11.1%	.065	.194	13	36	47.2%	.194	.190	.388
500	Petey Halpin	CLE	3.3%	.143	.172	1	30	26.7%	.214	.172	.387
501	Bryce Teodosio	LAA	5.7%	.152	.200	5	35	37.1%	.182	.178	.382
502	Jeimer Candelario	LAA	0.0%	.125	.125	-9	8	62.5%	.250	.158	.375
503	Felix Reyes	PHI	0.0%	.167	.167	-4	24	25.0%	.208	.164	.375
504	Christopher Morel	MIA	7.7%	.125	.192	0	26	38.5%	.167	.171	.359
505	Edgar Quero	CHW	7.3%	.141	.211	1	96	22.9%	.141	.172	.352
506	Alek Thomas	ARI	3.9%	.106	.160	-6	51	27.5%	.191	.162	.351
507	César Salazar	HOU	0.0%	.125	.222	7	9	22.2%	.125	.180	.347
508	Sam Huff	BAL	0.0%	.167	.167	-15	6	66.7%	.167	.149	.333
509	Reese McGuire	CHW	8.7%	.105	.227	5	23	30.4%	.105	.178	.333
510	Tim Tawa	ARI	13.5%	.103	.229	4	37	29.7%	.103	.177	.332
511	P.J. Higgins	CIN	5.9%	.143	.188	-10	17	17.6%	.143	.155	.330
512	Jahmai Jones	DET	7.0%	.094	.158	-11	57	36.8%	.170	.154	.328
513	Luis Matos	MIL	6.3%	.133	.188	-10	16	43.8%	.133	.155	.321
514	Sam Haggerty	TEX	3.4%	.111	.172	-11	29	37.9%	.148	.154	.321
515	Christian Moore	LAA	0.0%	.167	.154	-23	13	61.5%	.167	.137	.321
516	Zach McKinstry	DET	9.9%	.099	.190	-8	81	19.8%	.127	.159	.317
517	Denzel Clarke	ATH	5.9%	.129	.182	-14	34	35.3%	.129	.151	.311
518	Carson Williams	TBR	6.5%	.107	.167	-15	31	32.3%	.143	.148	.310
519	Ha-Seong Kim	ATL	14.3%	.083	.214	-5	28	25.0%	.083	.164	.298
520	Pavin Smith	ARI	19.0%	.059	.238	4	21	28.6%	.059	.176	.297
521	Alejandro Kirk	TOR	0.0%	.118	.118	-30	17	29.4%	.176	.127	.294
522	Hayden Senger	NYM	0.0%	.143	.143	-29	8	50.0%	.143	.127	.286
523	Ryan Ritter	COL	0.0%	.143	.143	-29	7	42.9%	.143	.127	.286
524	Otto Kemp	PHI	0.0%	.143	.143	-29	7	57.1%	.143	.127	.286
525	Rafael Marchán	PHI	0.0%	.125	.146	-30	41	22.0%	.125	.127	.271
526	Greg Jones	MIL	0.0%	.125	.125	-40	8	37.5%	.125	.112	.250
527	Andy Ibáñez	2 Tms	4.5%	.105	.136	-33	22	13.6%	.105	.113	.242
528	CJ Kayfus	CLE	15.4%	.000	.231	-5	13	46.2%	.000	.164	.231
529	Patrick Wisdom	SEA	6.7%	.071	.133	-58	30	43.3%	.071	.086	.205
530	Austin Wynns	2 Tms	0.0%	.100	.100	-55	31	29.0%	.100	.089	.200
531	Chad Stevens	COL	9.5%	.056	.143	-42	21	38.1%	.056	.109	.198
532	Jose Trevino	CIN	0.0%	.063	.063	-62	17	5.9%	.125	.079	.188
533	Dylan Moore	PHI	18.2%	.000	.182	-29	11	36.4%	.000	.127	.182
534	Griffin Conine	MIA	0.0%	.000	.167	-33	6	33.3%	.000	.122	.167
535	Buddy Kennedy	SFG	16.7%	.000	.167	-37	6	33.3%	.000	.117	.167
536	Sean Murphy	ATL	0.0%	.071	.071	-73	14	42.9%	.071	.064	.143
537	Johnathan Rodríguez	BAL	14.3%	.000	.143	-48	7	42.9%	.000	.100	.143
538	Jerar Encarnacion	SFG	0.0%	.067	.067	-76	15	33.3%	.067	.059	.133
539	Will Brennan	SFG	0.0%	.067	.067	-76	15	6.7%	.067	.059	.133
540	Oliver Dunn	TBR	12.5%	.000	.125	-57	8	25.0%	.000	.088	.125
541	Nick Morabito	NYM	0.0%	.000	.125	-54	8	75.0%	.000	.091	.125
542	Kyler Fedko	MIN	11.1%	.000	.111	-63	9	22.2%	.000	.078	.111
543	Jase Bowen	SDP	0.0%	.056	.056	-82	18	55.6%	.056	.050	.111
544	Sandy León	ATL	0.0%	.048	.048	-87	21	52.4%	.048	.042	.095
545	Tommy Pham	NYM	0.0%	.000	.000	-100	8	50.0%	.000	.000	.000
546	Rowdy Tellez	ATL	0.0%	.000	.000	-100	2	0.0%	.000	.000	.000
547	Aramis Garcia	ARI	0.0%	.000	.000	-100	9	22.2%	.000	.000	.000
548	Scott Kingery	CHC	0.0%	.000	.000	-100	2	0.0%	.000	.000	.000
549	José Azócar	ATL	0.0%	.000	.000	-100	4	25.0%	.000	.000	.000
550	Chuckie Robinson	LAD	0.0%	.000	.000	-100	3	0.0%	.000	.000	.000
551	Jared Oliva	SFG	0.0%	.000	.000	-100	4	25.0%	.000	.000	.000
552	Dylan Carlson	CHC	0.0%	.000	.000	-100	4	50.0%	.000	.000	.000
553	Michael Siani	BAL	0.0%	.000	.000	-100	1	0.0%	.000	.000	.000
554	Blake Hunt	SDP	0.0%	.000	.000	-100	3	100.0%	.000	.000	.000
555	Maverick Handley	BAL	0.0%	.000	.000	-100	1	100.0%	.000	.000	.000
556	Kameron Misner	KCR	0.0%	.000	.000	-100	4	75.0%	.000	.000	.000
557	Billy Cook	PIT	0.0%	.000	.000	-100	19	57.9%	.000	.000	.000
558	Kahlil Watson	CLE	0.0%	.000	.000	-100	12	66.7%	.000	.000	.000
559	César Prieto	STL	0.0%	.000	.000	-100	9	22.2%	.000	.000	.000
560	Gabriel Rincones Jr.	PHI	0.0%	.000	.000	-100	3	66.7%	.000	.000	.000
