#	Name	Team	BB% BB% - Walk Percentage (BB/PA)	AVG AVG - Batting Average (H/AB)	OBP OBP - On Base Percentage	wRC+ wRC+ - Runs per PA scaled where 100 is average; both league and park adjusted; based on wOBA	PA PA - Plate Appearances	K% K% - Strikeout Percentage (SO/PA)	SLG SLG - Slugging Percentage	wOBA wOBA - Weighted On Base Average (Linear Weights)	OPS OPS - On Base + Slugging Percentage
481	Luisangel Acuña	CHW	6.6%	.196	.250	26	61	14.8%	.196	.210	.446
482	Chadwick Tromp	ATL	0.0%	.222	.222	19	9	22.2%	.222	.198	.444
483	Vaughn Grissom	LAA	7.5%	.136	.224	24	67	13.4%	.220	.209	.444
484	Leo Jiménez	MIA	8.7%	.139	.304	43	46	10.9%	.139	.237	.443
485	Giancarlo Stanton	NYY	7.7%	.146	.212	24	52	34.6%	.229	.203	.441
486	Gabriel Rincones Jr.	PHI	0.0%	.125	.125	7	16	18.8%	.313	.184	.438
487	Victor Robles	SEA	3.6%	.185	.214	31	28	21.4%	.222	.198	.437
488	James McCann	ARI	2.9%	.188	.212	15	34	17.6%	.219	.195	.431
489	Jose Trevino	CIN	3.7%	.200	.231	10	27	18.5%	.200	.199	.431
490	Jacob Gonzalez	CHW	9.1%	.158	.273	32	22	27.3%	.158	.219	.431
491	Adrian Del Castillo	ARI	8.5%	.156	.225	19	71	25.4%	.203	.201	.428
492	Blaze Jordan	STL	10.0%	.111	.200	23	10	0.0%	.222	.196	.422
493	Edwin Arroyo	CIN	0.0%	.160	.222	11	27	29.6%	.200	.200	.422
494	Eli White	ATL	6.7%	.143	.200	14	45	28.9%	.214	.191	.414
495	Graham Pauley	MIA	4.2%	.156	.191	9	48	29.2%	.222	.186	.414
496	Ke'Bryan Hayes	CIN	6.2%	.148	.200	3	65	12.3%	.213	.189	.413
497	George Valera	CLE	4.3%	.182	.217	12	23	17.4%	.182	.186	.399
498	Dustin Harris	2 Tms	25.0%	.083	.313	41	16	18.8%	.083	.231	.396
499	Ronny Mauricio	NYM	0.0%	.192	.192	8	26	38.5%	.192	.172	.385
500	Lourdes Gurriel Jr.	ARI	6.9%	.152	.208	4	72	18.1%	.167	.178	.375
501	Jake Cronenworth	SDP	11.9%	.135	.237	21	59	22.0%	.135	.189	.372
502	Rafael Marchán	PHI	2.9%	.063	.118	-8	34	14.7%	.250	.163	.368
503	Hao-Yu  Lee	DET	4.1%	.149	.184	-5	49	30.6%	.170	.164	.354
504	Harrison Bader	SFG	3.7%	.118	.148	-6	54	33.3%	.196	.153	.344
505	Logan Porter	2 Tms	33.3%	.000	.333	40	3	66.7%	.000	.233	.333
506	Mitch Garver	SEA	14.8%	.087	.222	17	54	38.9%	.109	.177	.331
507	Bo Naylor	CLE	11.1%	.063	.167	-5	36	22.2%	.156	.160	.323
508	LuJames Groover	ARI	0.0%	.136	.136	-23	22	4.5%	.182	.139	.318
509	Lenyn Sosa	2 Tms	2.4%	.125	.167	-14	42	21.4%	.150	.149	.317
510	Brice Matthews	HOU	1.2%	.108	.119	-23	84	41.7%	.193	.136	.312
511	Sebastián Rivero	LAA	4.3%	.136	.174	-19	23	26.1%	.136	.147	.310
512	Bryce Johnson	SDP	6.5%	.107	.167	-7	31	35.5%	.143	.148	.310
513	Eloy Jiménez	TOR	0.0%	.154	.154	-22	13	38.5%	.154	.137	.308
514	Zack Short	DET	5.9%	.125	.176	-17	17	41.2%	.125	.146	.301
515	Victor Bericoto	SFG	0.0%	.143	.143	-24	7	42.9%	.143	.127	.286
516	Sandy León	ATL	0.0%	.130	.130	-37	23	30.4%	.130	.116	.261
517	Andrew McCutchen	TEX	8.3%	.091	.167	-23	24	20.8%	.091	.133	.258
518	Dylan Moore	PHI	25.0%	.000	.250	0	4	50.0%	.000	.175	.250
519	Will Brennan	SFG	0.0%	.125	.125	-35	8	25.0%	.125	.112	.250
520	Austin Slater	3 Tms	2.9%	.094	.118	-33	34	35.3%	.125	.110	.243
521	Victor Mesa Jr.	TBR	13.6%	.053	.182	-25	22	31.8%	.053	.136	.234
522	César Salazar	HOU	23.1%	.000	.231	-5	13	7.7%	.000	.162	.231
523	Chad Stevens	COL	23.1%	.000	.231	-33	13	38.5%	.000	.162	.231
524	Ha-Seong Kim	ATL	7.3%	.079	.146	-37	41	26.8%	.079	.117	.225
525	Rob Refsnyder	SEA	1.6%	.069	.097	-36	63	27.0%	.121	.099	.217
526	Otto Kemp	PHI	5.0%	.056	.150	-40	20	30.0%	.056	.116	.206
527	Collin Price	HOU	20.0%	.000	.200	-20	5	40.0%	.000	.140	.200
528	Austin Wynns	2 Tms	11.5%	.043	.154	-40	26	19.2%	.043	.115	.197
529	Carlos Santana	ARI	6.3%	.067	.125	-50	16	31.3%	.067	.100	.192
530	Addison Barger	TOR	19.0%	.000	.190	-24	21	33.3%	.000	.133	.190
531	Jhostynxon Garcia	PIT	0.0%	.091	.091	-64	11	36.4%	.091	.081	.182
532	Rece Hinds	CIN	0.0%	.059	.059	-75	17	58.8%	.118	.074	.176
533	Tommy Pham	NYM	16.7%	.000	.167	-29	6	50.0%	.000	.117	.167
534	Greg Jones	MIL	0.0%	.077	.077	-67	14	42.9%	.077	.069	.154
535	Charles McAdoo	TOR	0.0%	.077	.077	-68	13	30.8%	.077	.069	.154
536	Tyler Tolbert	KCR	11.1%	.000	.111	-69	9	22.2%	.000	.078	.111
537	Gage Workman	DET	0.0%	.045	.045	-89	22	50.0%	.045	.041	.091
538	Christian Koss	SFG	0.0%	.000	.091	-65	11	18.2%	.000	.066	.091
539	Garrett Stubbs	PHI	8.3%	.000	.083	-79	12	25.0%	.000	.058	.083
540	Andy Ibáñez	ATH	0.0%	.000	.000	-100	4	0.0%	.000	.000	.000
541	Chuckie Robinson	LAD	0.0%	.000	.000	-100	6	33.3%	.000	.000	.000
542	Vidal Bruján	NYM	0.0%	.000	.000	-100	7	0.0%	.000	.000	.000
543	Buddy Kennedy	SFG	0.0%	.000	.000	-100	2	50.0%	.000	.000	.000
544	Steward Berroa	PHI	0.0%	.000	.000	-100	3	100.0%	.000	.000	.000
545	Anthony Seigler	BOS	0.0%	.000	.000	-100	2	50.0%	.000	.000	.000
546	Nate Eaton	BOS	0.0%	.000	.000	-100	2	0.0%	.000	.000	.000
547	Cody Freeman	TEX	0.0%	.000	.000	-100	7	14.3%	.000	.000	.000
548	Kevin Alcántara	CHC	0.0%	.000	.000	-100	5	40.0%	.000	.000	.000
549	Davis Wendzel	PIT	0.0%	.000	.000	-100	4	0.0%	.000	.000	.000
550	Trei Cruz	DET	0.0%	.000	.000	-100	5	60.0%	.000	.000	.000
551	Ryan Bliss	SEA	0.0%	.000	.000	-100	2	100.0%	.000	.000	.000
552	Brett Harris	ATH	0.0%	.000	.000	-100	1	100.0%	.000	.000	.000
553	Carson Williams	TBR	0.0%	.000	.000	-100	2	50.0%	.000	.000	.000
554	César Prieto	STL	0.0%	.000	.000	-100	8	0.0%	.000	.000	.000
555	Nick Morabito	NYM	0.0%	.000	.000	-100	4	75.0%	.000	.000	.000
